indicator_id,source_code,country_iso3,year,value,plot
149,WB_WDI_SE_PRE_ENRR_MA,BGR,2015,80.170418,GER
149,WB_WDI_SE_PRE_ENRR_MA,BFA,2015,4.10556,GER
149,WB_WDI_SE_PRE_ENRR_MA,BDI,2015,13.48856,GER
149,WB_WDI_SE_PRE_ENRR_MA,CPV,2015,75.044456,GER
149,WB_WDI_SE_PRE_ENRR_MA,KHM,2015,15.171213,GER
149,WB_WDI_SE_PRE_ENRR_MA,CMR,2015,36.747139,GER
149,WB_WDI_SE_PRE_ENRR_MA,CYM,2015,86.276848,GER
149,WB_WDI_SE_PRE_ENRR_MA,COG,2005,7.13471,GER
149,WB_WDI_SE_PRE_ENRR_MA,CRI,2005,71.687202,GER
149,WB_WDI_SE_PRE_ENRR_MA,HRV,2005,46.876652,GER
149,WB_WDI_SE_PRE_ENRR_MA,CUB,2005,106.503029,GER
149,WB_WDI_SE_PRE_ENRR_MA,CYP,2005,65.591232,GER
149,WB_WDI_SE_PRE_ENRR_MA,CZE,2005,118.34565,GER
149,WB_WDI_SE_PRE_ENRR_MA,NRU,2004,65.675682,GER
149,WB_WDI_SE_PRE_ENRR_MA,NPL,2004,19.25905,GER
149,WB_WDI_SE_PRE_ENRR_MA,NIC,2004,37.393719,GER
149,WB_WDI_SE_PRE_ENRR_MA,NER,2004,1.37132,GER
149,WB_WDI_SE_PRE_ENRR_MA,NGA,2004,44.592312,GER
149,WB_WDI_SE_PRE_ENRR_MA,MKD,2004,31.375959,GER
149,WB_WDI_SE_PRE_ENRR_MA,PAK,2004,43.749489,GER
149,WB_WDI_SE_PRE_ENRR_MA,PER,2007,68.767258,GER
149,WB_WDI_SE_PRE_ENRR_MA,PHL,2007,43.114922,GER
149,WB_WDI_SE_PRE_ENRR_MA,POL,2007,59.438061,GER
149,WB_WDI_SE_PRE_ENRR_MA,PRT,2007,80.434212,GER
149,WB_WDI_SE_PRE_ENRR_MA,QAT,2007,44.711491,GER
149,WB_WDI_SE_PRE_ENRR_MA,ROU,2007,75.962357,GER
149,WB_WDI_SE_PRE_ENRR_MA,WSM,2007,42.792351,GER
149,WB_WDI_SE_PRE_ENRR_MA,STP,2007,37.071259,GER
149,WB_WDI_SE_PRE_ENRR_MA,SAU,2007,11.56555,GER
149,WB_WDI_SE_PRE_ENRR_MA,ESP,2019,99.762863,GER
149,WB_WDI_SE_PRE_ENRR_MA,LKA,2019,68.466057,GER
149,WB_WDI_SE_PRE_ENRR_MA,LCA,2019,71.763153,GER
149,WB_WDI_SE_PRE_ENRR_MA,VCT,2019,116.055321,GER
149,WB_WDI_SE_PRE_ENRR_MA,SUR,2019,91.878082,GER
149,WB_WDI_SE_PRE_ENRR_MA,SWE,2019,100.13018,GER
149,WB_WDI_SE_PRE_ENRR_MA,CHE,2019,103.506203,GER
149,WB_WDI_SE_PRE_ENRR_MA,UKR,2004,79.968079,GER
149,WB_WDI_SE_PRE_ENRR_MA,ARE,2004,81.190514,GER
149,WB_WDI_SE_PRE_ENRR_MA,GBR,2004,59.32476,GER
149,WB_WDI_SE_PRE_ENRR_MA,URY,2004,67.38221,GER
149,WB_WDI_SE_PRE_ENRR_MA,UZB,2004,26.61771,GER
149,WB_WDI_SE_PRE_ENRR_MA,VEN,2004,54.159328,GER
149,WB_WDI_SE_PRE_ENRR_MA,VNM,2004,54.46204,GER
149,WB_WDI_SE_PRE_ENRR_MA,PSE,2004,31.51195,GER
149,WB_WDI_SE_PRE_ENRR_MA,YEM,2004,0.89309,GER
149,WB_WDI_SE_PRE_ENRR_MA,HKG,2020,91.54731,GER
149,WB_WDI_SE_PRE_ENRR_MA,HUN,2020,91.879768,GER
149,WB_WDI_SE_PRE_ENRR_MA,ISL,2020,96.226982,GER
149,WB_WDI_SE_PRE_ENRR_MA,IND,2020,60.860409,GER
149,WB_WDI_SE_PRE_ENRR_MA,IRN,2020,71.330162,GER
149,WB_WDI_SE_PRE_ENRR_MA,IRL,2020,95.395142,GER
149,WB_WDI_SE_PRE_ENRR_MA,ISR,2020,111.976608,GER
149,WB_WDI_SE_PRE_ENRR_MA,ITA,2020,93.440422,GER
149,WB_WDI_SE_PRE_ENRR_MA,GEO,2002,45.640259,GER
149,WB_WDI_SE_PRE_ENRR_MA,GHA,2002,59.697571,GER
149,WB_WDI_SE_PRE_ENRR_MA,GRC,2002,65.165382,GER
149,WB_WDI_SE_PRE_ENRR_MA,GRD,2002,76.295921,GER
149,WB_WDI_SE_PRE_ENRR_MA,GTM,2002,53.198971,GER
149,WB_WDI_SE_PRE_ENRR_MA,KGZ,2021,38.38678,GER
149,WB_WDI_SE_PRE_ENRR_MA,LAO,2021,48.724293,GER
149,WB_WDI_SE_PRE_ENRR_MA,SDN,2001,19.18935,GER
149,WB_WDI_SE_PRE_ENRR_MA,SUR,2001,74.129631,GER
149,WB_WDI_SE_PRE_ENRR_MA,SWE,2001,73.967216,GER
149,WB_WDI_SE_PRE_ENRR_MA,CHE,2001,91.782959,GER
149,WB_WDI_SE_PRE_ENRR_MA,SYR,2001,9.22008,GER
149,WB_WDI_SE_PRE_ENRR_MA,TJK,2001,8.19469,GER
149,WB_WDI_SE_PRE_ENRR_MA,TGO,2001,2.34759,GER
149,WB_WDI_SE_PRE_ENRR_MA,TTO,2001,62.429981,GER
149,WB_WDI_SE_PRE_ENRR_MA,GTM,2021,49.31789,GER
149,WB_WDI_SE_PRE_ENRR_MA,GIN,2021,19.87973,GER
149,WB_WDI_SE_PRE_ENRR_MA,HND,2021,33.235451,GER
149,WB_WDI_SE_PRE_ENRR_MA,MDV,2020,74.317833,GER
149,WB_WDI_SE_PRE_ENRR_MA,MLI,2020,7.406986,GER
149,WB_WDI_SE_PRE_ENRR_MA,MLT,2020,112.48893,GER
149,WB_WDI_SE_PRE_ENRR_MA,MHL,2020,72.664841,GER
149,WB_WDI_SE_PRE_ENRR_MA,MUS,2020,104.307571,GER
149,WB_WDI_SE_PRE_ENRR_MA,MEX,2020,69.739639,GER
149,WB_WDI_SE_PRE_ENRR_MA,FSM,2020,6.044999,GER
149,WB_WDI_SE_PRE_ENRR_MA,MDA,2020,94.712929,GER
149,WB_WDI_SE_PRE_ENRR_MA,MNG,2020,86.529907,GER
149,WB_WDI_SE_PRE_ENRR_MA,NIC,2001,30.014481,GER
149,WB_WDI_SE_PRE_ENRR_MA,NER,2001,1.07909,GER
149,WB_WDI_SE_PRE_ENRR_MA,NGA,2001,26.306141,GER
149,WB_WDI_SE_PRE_ENRR_MA,MKD,2001,29.19718,GER
149,WB_WDI_SE_PRE_ENRR_MA,NOR,2001,75.497032,GER
149,WB_WDI_SE_PRE_ENRR_MA,PAK,2001,62.734081,GER
149,WB_WDI_SE_PRE_ENRR_MA,PAN,2001,48.306412,GER
149,WB_WDI_SE_PRE_ENRR_MA,PRY,2001,32.401611,GER
149,WB_WDI_SE_PRE_ENRR_MA,PER,2001,60.54747,GER
149,WB_WDI_SE_PRE_ENRR_MA,DEU,2020,108.381401,GER
149,WB_WDI_SE_PRE_ENRR_MA,GHA,2020,115.11042,GER
149,WB_WDI_SE_PRE_ENRR_MA,GIB,2020,112.442398,GER
149,WB_WDI_SE_PRE_ENRR_MA,GRC,2020,92.919563,GER
149,WB_WDI_SE_PRE_ENRR_MA,GRD,2020,133.725281,GER
149,WB_WDI_SE_PRE_ENRR_MA,GTM,2020,47.16581,GER
149,WB_WDI_SE_PRE_ENRR_MA,GIN,2020,17.856991,GER
149,WB_WDI_SE_PRE_ENRR_MA,HND,2020,38.631229,GER
149,WB_WDI_SE_PRE_ENRR_MA,LCA,2000,62.576691,GER
149,WB_WDI_SE_PRE_ENRR_MA,SWE,2000,73.92952,GER
149,WB_WDI_SE_PRE_ENRR_MA,CHE,2000,92.382057,GER
149,WB_WDI_SE_PRE_ENRR_MA,SYR,2000,8.97883,GER
149,WB_WDI_SE_PRE_ENRR_MA,TJK,2000,7.83729,GER
149,WB_WDI_SE_PRE_ENRR_MA,TGO,2000,2.10323,GER
149,WB_WDI_SE_PRE_ENRR_MA,DZA,2000,2.72583,GER
149,WB_WDI_SE_PRE_ENRR_MA,ARG,2000,58.22506,GER
149,WB_WDI_SE_PRE_ENRR_MA,ABW,2000,98.382751,GER
149,WB_WDI_SE_PRE_ENRR_MA,AUT,2000,79.919563,GER
149,WB_WDI_SE_PRE_ENRR_MA,AZE,2000,19.84112,GER
149,WB_WDI_SE_PRE_ENRR_MA,BHS,2000,15.25451,GER
149,WB_WDI_SE_PRE_ENRR_MA,CIV,2022,10.168139,GER
149,WB_WDI_SE_PRE_ENRR_MA,MLI,2002,1.34189,GER
149,WB_WDI_SE_PRE_ENRR_MA,MLT,2002,101.846588,GER
149,WB_WDI_SE_PRE_ENRR_MA,MHL,2002,64.01355,GER
149,WB_WDI_SE_PRE_ENRR_MA,MUS,2002,94.881012,GER
149,WB_WDI_SE_PRE_ENRR_MA,MEX,2002,74.250259,GER
149,WB_WDI_SE_PRE_ENRR_MA,MNE,2002,34.69878,GER
149,WB_WDI_SE_PRE_ENRR_MA,MAR,2002,72.600029,GER
149,WB_WDI_SE_PRE_ENRR_MA,BDI,2001,1.18089,GER
149,WB_WDI_SE_PRE_ENRR_MA,CPV,2001,51.437481,GER
149,WB_WDI_SE_PRE_ENRR_MA,KHM,2001,7.65035,GER
149,WB_WDI_SE_PRE_ENRR_MA,CMR,2001,12.76866,GER
149,WB_WDI_SE_PRE_ENRR_MA,CYM,2001,46.106869,GER
149,WB_WDI_SE_PRE_ENRR_MA,CHN,2001,45.25111,GER
149,WB_WDI_SE_PRE_ENRR_MA,ARG,2002,59.766781,GER
149,WB_WDI_SE_PRE_ENRR_MA,ABW,2002,100,GER
149,WB_WDI_SE_PRE_ENRR_MA,AUS,2002,100.428238,GER
149,WB_WDI_SE_PRE_ENRR_MA,AUT,2002,83.686012,GER
149,WB_WDI_SE_PRE_ENRR_MA,AZE,2002,23.17416,GER
149,WB_WDI_SE_PRE_ENRR_MA,BHS,2002,32.406631,GER
149,WB_WDI_SE_PRE_ENRR_MA,BHR,2002,35.103859,GER
149,WB_WDI_SE_PRE_ENRR_MA,BGD,2002,14.63855,GER
149,WB_WDI_SE_PRE_ENRR_MA,BRB,2002,77.50322,GER
149,WB_WDI_SE_PRE_ENRR_MA,BLR,2002,93.830719,GER
149,WB_WDI_SE_PRE_ENRR_MA,CZE,2000,90.251091,GER
149,WB_WDI_SE_PRE_ENRR_MA,DNK,2000,91.142288,GER
149,WB_WDI_SE_PRE_ENRR_MA,DJI,2000,0.49266,GER
149,WB_WDI_SE_PRE_ENRR_MA,DMA,2000,55.407051,GER
149,WB_WDI_SE_PRE_ENRR_MA,DOM,2000,34.34362,GER
149,WB_WDI_SE_PRE_ENRR_MA,ECU,2000,62.283138,GER
149,WB_WDI_SE_PRE_ENRR_MA,EGY,2000,11.03576,GER
149,WB_WDI_SE_PRE_ENRR_MA,SLV,2000,43.310791,GER
149,WB_WDI_SE_PRE_ENRR_MA,GNQ,2000,24.016701,GER
149,WB_WDI_SE_PRE_ENRR_MA,ERI,2000,8.75868,GER
149,WB_WDI_SE_PRE_ENRR_MA,EST,2000,92.212433,GER
149,WB_WDI_SE_PRE_ENRR_MA,TGO,1999,2.6384,GER
149,WB_WDI_SE_PRE_ENRR_MA,TON,1999,25.555161,GER
149,WB_WDI_SE_PRE_ENRR_MA,TUN,1999,14.3134,GER
149,WB_WDI_SE_PRE_ENRR_MA,TUR,1999,7.03365,GER
149,WB_WDI_SE_PRE_ENRR_MA,TCA,1999,91.666672,GER
149,WB_WDI_SE_PRE_ENRR_MA,UKR,1999,51.691429,GER
149,WB_WDI_SE_PRE_ENRR_MA,ARE,1999,62.015781,GER
149,WB_WDI_SE_PRE_ENRR_MA,GBR,1999,76.965652,GER
149,WB_WDI_SE_PRE_ENRR_MA,TGO,2003,2.67956,GER
149,WB_WDI_SE_PRE_ENRR_MA,TTO,2003,78.675362,GER
149,WB_WDI_SE_PRE_ENRR_MA,TUR,2003,8.28718,GER
149,WB_WDI_SE_PRE_ENRR_MA,TCA,2003,86.892181,GER
149,WB_WDI_SE_PRE_ENRR_MA,UKR,2003,76.893219,GER
149,WB_WDI_SE_PRE_ENRR_MA,ECU,2002,67.335258,GER
149,WB_WDI_SE_PRE_ENRR_MA,EGY,2002,12.74804,GER
149,WB_WDI_SE_PRE_ENRR_MA,SLV,2002,48.762112,GER
149,WB_WDI_SE_PRE_ENRR_MA,ERI,2002,9.95752,GER
149,WB_WDI_SE_PRE_ENRR_MA,EST,2002,100.327118,GER
149,WB_WDI_SE_PRE_ENRR_MA,ETH,2002,1.78709,GER
149,WB_WDI_SE_PRE_ENRR_MA,FIN,2002,56.000031,GER
149,WB_WDI_SE_PRE_ENRR_MA,FRA,2002,107.659737,GER
149,WB_WDI_SE_PRE_ENRR_MA,COD,2001,0.85926,GER
149,WB_WDI_SE_PRE_ENRR_MA,COG,2001,3.27976,GER
149,WB_WDI_SE_PRE_ENRR_MA,CRI,2001,58.123791,GER
149,WB_WDI_SE_PRE_ENRR_MA,CIV,2001,2.6972,GER
149,WB_WDI_SE_PRE_ENRR_MA,HRV,2001,52.977558,GER
149,WB_WDI_SE_PRE_ENRR_MA,CUB,2001,108.304413,GER
149,WB_WDI_SE_PRE_ENRR_MA,CYP,2001,59.813332,GER
149,WB_WDI_SE_PRE_ENRR_MA,CZE,2001,91.300537,GER
149,WB_WDI_SE_PRE_ENRR_MA,DNK,2001,88.766144,GER
149,WB_WDI_SE_PRE_ENRR_MA,DJI,2001,0.44797,GER
149,WB_WDI_SE_PRE_ENRR_MA,DMA,2001,71.977333,GER
149,WB_WDI_SE_PRE_ENRR_MA,ETH,1998,1.46774,GER
149,WB_WDI_SE_PRE_ENRR_MA,FJI,1998,13.4776,GER
149,WB_WDI_SE_PRE_ENRR_MA,FIN,1998,46.063881,GER
149,WB_WDI_SE_PRE_ENRR_MA,FRA,1998,110.539772,GER
149,WB_WDI_SE_PRE_ENRR_MA,GMB,1998,17.67642,GER
149,WB_WDI_SE_PRE_ENRR_MA,GEO,1998,36.805389,GER
149,WB_WDI_SE_PRE_ENRR_MA,GRC,1998,65.856499,GER
149,WB_WDI_SE_PRE_ENRR_MA,GRD,1998,67.759804,GER
149,WB_WDI_SE_PRE_ENRR_MA,GTM,1998,36.468491,GER
149,WB_WDI_SE_PRE_ENRR_MA,GHA,2001,56.11351,GER
149,WB_WDI_SE_PRE_ENRR_MA,GIB,2001,93.308548,GER
149,WB_WDI_SE_PRE_ENRR_MA,GRC,2001,67.121262,GER
149,WB_WDI_SE_PRE_ENRR_MA,GRD,2001,91.54229,GER
149,WB_WDI_SE_PRE_ENRR_MA,GTM,2001,53.19989,GER
149,WB_WDI_SE_PRE_ENRR_MA,GUY,2001,88.569199,GER
149,WB_WDI_SE_PRE_ENRR_MA,LVA,2002,69.437317,GER
149,WB_WDI_SE_PRE_ENRR_MA,LSO,2002,27.701799,GER
149,WB_WDI_SE_PRE_ENRR_MA,LBY,2002,7.45719,GER
149,WB_WDI_SE_PRE_ENRR_MA,LTU,2002,59.928211,GER
149,WB_WDI_SE_PRE_ENRR_MA,LUX,2002,83.264442,GER
149,WB_WDI_SE_PRE_ENRR_MA,MAC,2002,89.723267,GER
149,WB_WDI_SE_PRE_ENRR_MA,MYS,2002,50.69516,GER
149,WB_WDI_SE_PRE_ENRR_MA,MDV,2002,66.751419,GER
149,WB_WDI_SE_PRE_ENRR_MA,SYC,2001,95.652168,GER
149,WB_WDI_SE_PRE_ENRR_MA,SVK,2001,82.223701,GER
149,WB_WDI_SE_PRE_ENRR_MA,SVN,2001,76.315788,GER
149,WB_WDI_SE_PRE_ENRR_MA,LCA,2001,63.739891,GER
149,WB_WDI_SE_PRE_ENRR_MA,SST,2008,41.696789,GER
149,WB_WDI_SE_PRE_ENRR_MA,SAS,2008,36.436722,GER
149,WB_WDI_SE_PRE_ENRR_MA,TSA,2008,36.436722,GER
149,WB_WDI_SE_PRE_ENRR_MA,SSF,2008,19.74015,GER
149,WB_WDI_SE_PRE_ENRR_MA,SSA,2008,19.73633,GER
149,WB_WDI_SE_PRE_ENRR_MA,TSS,2008,19.74015,GER
149,WB_WDI_SE_PRE_ENRR_MA,UMC,2008,51.903339,GER
149,WB_WDI_SE_PRE_ENRR_MA,WLD,2008,42.890579,GER
149,WB_WDI_SE_PRE_ENRR_MA,ALB,2008,57.954731,GER
149,WB_WDI_SE_PRE_ENRR_MA,DZA,2008,37.3769,GER
149,WB_WDI_SE_PRE_ENRR_MA,MAR,1998,87.039063,GER
149,WB_WDI_SE_PRE_ENRR_MA,NRU,1998,62.291168,GER
149,WB_WDI_SE_PRE_ENRR_MA,NIC,1998,25.765619,GER
149,WB_WDI_SE_PRE_ENRR_MA,NER,1998,1.11985,GER
149,WB_WDI_SE_PRE_ENRR_MA,PRE,2017,23.43977,GER
149,WB_WDI_SE_PRE_ENRR_MA,SST,2017,45.275791,GER
149,WB_WDI_SE_PRE_ENRR_MA,SAS,2017,59.736778,GER
149,WB_WDI_SE_PRE_ENRR_MA,TSA,2017,59.736778,GER
149,WB_WDI_SE_PRE_ENRR_MA,SSF,2017,27.265869,GER
149,WB_WDI_SE_PRE_ENRR_MA,SSA,2017,27.26306,GER
149,WB_WDI_SE_PRE_ENRR_MA,TSS,2017,27.265869,GER
149,WB_WDI_SE_PRE_ENRR_MA,UMC,2017,74.742599,GER
149,WB_WDI_SE_PRE_ENRR_MA,WLD,2017,59.447071,GER
149,WB_WDI_SE_PRE_ENRR_MA,ALB,2017,82.816078,GER
149,WB_WDI_SE_PRE_ENRR_MA,MKD,1998,25.13513,GER
149,WB_WDI_SE_PRE_ENRR_MA,NOR,1998,70.901291,GER
149,WB_WDI_SE_PRE_ENRR_MA,OMN,1998,6.08844,GER
149,WB_WDI_SE_PRE_ENRR_MA,PNG,1998,34.17598,GER
149,WB_WDI_SE_PRE_ENRR_MA,PRY,1998,26.646441,GER
149,WB_WDI_SE_PRE_ENRR_MA,PER,1998,54.843521,GER
149,WB_WDI_SE_PRE_ENRR_MA,PHL,1998,28.08773,GER
149,WB_WDI_SE_PRE_ENRR_MA,POL,1998,47.54002,GER
149,WB_WDI_SE_PRE_ENRR_MA,PRT,1998,65.578362,GER
149,WB_WDI_SE_PRE_ENRR_MA,QAT,1998,28.407909,GER
149,WB_WDI_SE_PRE_ENRR_MA,COG,1999,1.72762,GER
149,WB_WDI_SE_PRE_ENRR_MA,CRI,1999,46.118752,GER
149,WB_WDI_SE_PRE_ENRR_MA,CIV,1999,2.42832,GER
149,WB_WDI_SE_PRE_ENRR_MA,HRV,1999,49.47913,GER
149,WB_WDI_SE_PRE_ENRR_MA,CUB,1999,107.477219,GER
149,WB_WDI_SE_PRE_ENRR_MA,CYP,1999,59.234798,GER
149,WB_WDI_SE_PRE_ENRR_MA,CZE,1999,87.408737,GER
149,WB_WDI_SE_PRE_ENRR_MA,DNK,1999,90.642014,GER
149,WB_WDI_SE_PRE_ENRR_MA,DJI,1999,0.34884,GER
149,WB_WDI_SE_PRE_ENRR_MA,DMA,1999,71.272308,GER
149,WB_WDI_SE_PRE_ENRR_MA,DOM,1999,32.3307,GER
149,WB_WDI_SE_PRE_ENRR_MA,ECU,1999,59.898312,GER
149,WB_WDI_SE_PRE_ENRR_MA,EGY,1999,10.09099,GER
149,WB_WDI_SE_PRE_ENRR_MA,SLV,1999,41.849991,GER
149,WB_WDI_SE_PRE_ENRR_MA,SST,2005,40.212078,GER
149,WB_WDI_SE_PRE_ENRR_MA,SAS,2005,26.543131,GER
149,WB_WDI_SE_PRE_ENRR_MA,TSA,2005,26.543131,GER
149,WB_WDI_SE_PRE_ENRR_MA,SSF,2005,19.85861,GER
149,WB_WDI_SE_PRE_ENRR_MA,SSA,2005,19.85495,GER
149,WB_WDI_SE_PRE_ENRR_MA,TSS,2005,19.85861,GER
149,WB_WDI_SE_PRE_ENRR_MA,UMC,2005,45.720211,GER
149,WB_WDI_SE_PRE_ENRR_MA,WLD,2005,37.82618,GER
149,WB_WDI_SE_PRE_ENRR_MA,ALB,2005,50.941559,GER
149,WB_WDI_SE_PRE_ENRR_MA,DZA,2005,6.30135,GER
149,WB_WDI_SE_PRE_ENRR_MA,VNM,1998,37.215611,GER
149,WB_WDI_SE_PRE_ENRR_MA,AFE,1999,14.00922,GER
149,WB_WDI_SE_PRE_ENRR_MA,AFW,1999,12.37282,GER
149,WB_WDI_SE_PRE_ENRR_MA,ARB,1999,15.57838,GER
149,WB_WDI_SE_PRE_ENRR_MA,CSS,1999,70.353737,GER
149,WB_WDI_SE_PRE_ENRR_MA,CEB,1999,61.24873,GER
149,WB_WDI_SE_PRE_ENRR_MA,EAR,1999,18.56591,GER
149,WB_WDI_SE_PRE_ENRR_MA,EAS,1999,43.672192,GER
149,WB_WDI_SE_PRE_ENRR_MA,EAP,1999,41.300419,GER
149,WB_WDI_SE_PRE_ENRR_MA,TEA,1999,41.225712,GER
149,WB_WDI_SE_PRE_ENRR_MA,EMU,1999,94.396538,GER
149,WB_WDI_SE_PRE_ENRR_MA,ECA,2011,52.978539,GER
149,WB_WDI_SE_PRE_ENRR_MA,TEC,2011,55.611462,GER
149,WB_WDI_SE_PRE_ENRR_MA,EUU,2011,94.345558,GER
149,WB_WDI_SE_PRE_ENRR_MA,FCS,2011,19.833469,GER
149,WB_WDI_SE_PRE_ENRR_MA,HPC,2011,17.46579,GER
149,WB_WDI_SE_PRE_ENRR_MA,HIC,2011,78.997971,GER
149,WB_WDI_SE_PRE_ENRR_MA,IBD,2011,53.13903,GER
149,WB_WDI_SE_PRE_ENRR_MA,IBT,2011,45.609558,GER
149,WB_WDI_SE_PRE_ENRR_MA,IDB,2011,62.46405,GER
149,WB_WDI_SE_PRE_ENRR_MA,IDX,2011,18.339149,GER
149,WB_WDI_SE_PRE_ENRR_MA,IDA,2011,29.14842,GER
149,WB_WDI_SE_PRE_ENRR_MA,LTE,2011,64.745506,GER
149,WB_WDI_SE_PRE_ENRR_MA,LCN,2011,75.590401,GER
149,WB_WDI_SE_PRE_ENRR_MA,CUB,1998,89.830757,GER
149,WB_WDI_SE_PRE_ENRR_MA,CZE,1998,88.174278,GER
149,WB_WDI_SE_PRE_ENRR_MA,DNK,1998,89.693939,GER
149,WB_WDI_SE_PRE_ENRR_MA,DJI,1998,0.55833,GER
149,WB_WDI_SE_PRE_ENRR_MA,DOM,1998,31.47023,GER
149,WB_WDI_SE_PRE_ENRR_MA,ECU,1998,55.98156,GER
149,WB_WDI_SE_PRE_ENRR_MA,EGY,1998,9.52769,GER
149,WB_WDI_SE_PRE_ENRR_MA,SLV,1998,38.726021,GER
149,WB_WDI_SE_PRE_ENRR_MA,EST,1998,82.020691,GER
149,WB_WDI_SE_PRE_ENRR_MA,ECS,2013,72.876839,GER
149,WB_WDI_SE_PRE_ENRR_MA,ECA,2013,53.880661,GER
149,WB_WDI_SE_PRE_ENRR_MA,TEC,2013,56.767639,GER
149,WB_WDI_SE_PRE_ENRR_MA,EUU,2013,95.006699,GER
149,WB_WDI_SE_PRE_ENRR_MA,FCS,2013,26.783381,GER
149,WB_WDI_SE_PRE_ENRR_MA,HPC,2013,20.546709,GER
149,WB_WDI_SE_PRE_ENRR_MA,HIC,2013,80.680748,GER
149,WB_WDI_SE_PRE_ENRR_MA,IBD,2013,58.87751,GER
149,WB_WDI_SE_PRE_ENRR_MA,IBT,2013,50.846439,GER
149,WB_WDI_SE_PRE_ENRR_MA,IDB,2013,69.759262,GER
149,WB_WDI_SE_PRE_ENRR_MA,IDX,2013,21.405861,GER
149,WB_WDI_SE_PRE_ENRR_MA,IDA,2013,33.578972,GER
149,WB_WDI_SE_PRE_ENRR_MA,LTE,2013,73.017181,GER
149,WB_WDI_SE_PRE_ENRR_MA,LAC,2011,74.914009,GER
149,WB_WDI_SE_PRE_ENRR_MA,TLA,2011,75.035881,GER
149,WB_WDI_SE_PRE_ENRR_MA,LDC,2011,17.1698,GER
149,WB_WDI_SE_PRE_ENRR_MA,LMY,2011,45.186451,GER
149,WB_WDI_SE_PRE_ENRR_MA,LIC,2011,11.94561,GER
149,WB_WDI_SE_PRE_ENRR_MA,LMC,2011,45.598068,GER
149,WB_WDI_SE_PRE_ENRR_MA,MEA,2011,27.422939,GER
149,WB_WDI_SE_PRE_ENRR_MA,MNA,2011,25.574369,GER
149,WB_WDI_SE_PRE_ENRR_MA,TMN,2011,25.297701,GER
149,WB_WDI_SE_PRE_ENRR_MA,MIC,2011,51.403419,GER
149,WB_WDI_SE_PRE_ENRR_MA,NAC,2011,64.859123,GER
149,WB_WDI_SE_PRE_ENRR_MA,OED,2011,78.255051,GER
149,WB_WDI_SE_PRE_ENRR_MA,OSS,2011,35.924259,GER
149,WB_WDI_SE_PRE_ENRR_MA,CSS,2014,78.018112,GER
149,WB_WDI_SE_PRE_ENRR_MA,CEB,2014,84.310608,GER
149,WB_WDI_SE_PRE_ENRR_MA,EAR,2014,48.707291,GER
149,WB_WDI_SE_PRE_ENRR_MA,EAS,2014,72.618362,GER
149,WB_WDI_SE_PRE_ENRR_MA,EAP,2014,71.69416,GER
149,WB_WDI_SE_PRE_ENRR_MA,TEA,2014,71.720947,GER
149,WB_WDI_SE_PRE_ENRR_MA,EMU,2014,100.3078,GER
149,WB_WDI_SE_PRE_ENRR_MA,ECS,2014,73.459877,GER
149,WB_WDI_SE_PRE_ENRR_MA,ECA,2014,55.052589,GER
149,WB_WDI_SE_PRE_ENRR_MA,TEC,2014,57.887138,GER
149,WB_WDI_SE_PRE_ENRR_MA,EUU,2014,95.140022,GER
149,WB_WDI_SE_PRE_ENRR_MA,FCS,2014,19.42206,GER
149,WB_WDI_SE_PRE_ENRR_MA,HPC,2014,21.565399,GER
149,WB_WDI_SE_PRE_ENRR_MA,LDC,2016,23.50959,GER
149,WB_WDI_SE_PRE_ENRR_MA,LMY,2016,54.600189,GER
149,WB_WDI_SE_PRE_ENRR_MA,LIC,2016,18.057911,GER
149,WB_WDI_SE_PRE_ENRR_MA,LMC,2016,54.61544,GER
149,WB_WDI_SE_PRE_ENRR_MA,MEA,2016,31.547489,GER
149,WB_WDI_SE_PRE_ENRR_MA,MNA,2016,28.745279,GER
149,WB_WDI_SE_PRE_ENRR_MA,TMN,2016,28.28937,GER
149,WB_WDI_SE_PRE_ENRR_MA,MIC,2016,61.851181,GER
149,WB_WDI_SE_PRE_ENRR_MA,NAC,2016,70.139198,GER
149,WB_WDI_SE_PRE_ENRR_MA,OED,2016,79.047531,GER
149,WB_WDI_SE_PRE_ENRR_MA,OSS,2016,38.147289,GER
149,WB_WDI_SE_PRE_ENRR_MA,PSS,2016,63.465061,GER
149,WB_WDI_SE_PRE_ENRR_MA,PST,2016,85.972122,GER
149,WB_WDI_SE_PRE_ENRR_MA,IDA,2010,26.336519,GER
149,WB_WDI_SE_PRE_ENRR_MA,LTE,2010,60.22039,GER
149,WB_WDI_SE_PRE_ENRR_MA,LCN,2010,73.619568,GER
149,WB_WDI_SE_PRE_ENRR_MA,LAC,2010,72.909393,GER
149,WB_WDI_SE_PRE_ENRR_MA,TLA,2010,73.096313,GER
149,WB_WDI_SE_PRE_ENRR_MA,LDC,2010,15.00193,GER
149,WB_WDI_SE_PRE_ENRR_MA,LMY,2010,42.341869,GER
149,WB_WDI_SE_PRE_ENRR_MA,LIC,2010,11.48576,GER
149,WB_WDI_SE_PRE_ENRR_MA,LMC,2010,42.409561,GER
149,WB_WDI_SE_PRE_ENRR_MA,MEA,2010,28.205759,GER
149,WB_WDI_SE_PRE_ENRR_MA,MNA,2010,26.809151,GER
149,WB_WDI_SE_PRE_ENRR_MA,TMN,2010,26.57794,GER
149,WB_WDI_SE_PRE_ENRR_MA,HIC,2019,83.935883,GER
